Time (sec),Force (N),Position (mm),Stress (Pa),Strain (m/m)
160,11400,11.2,102000000,0.226
161,11500,11.2,102000000,0.226
161,11500,11.3,103000000,0.226
161,11600,11.3,103000000,0.227
161,11600,11.3,103000000,0.227
161,11700,11.3,104000000,0.227
162,11700,11.3,104000000,0.228
162,11800,11.3,105000000,0.228
162,11800,11.3,105000000,0.228
162,11800,11.4,105000000,0.228
162,11800,11.4,105000000,0.229
162,11800,11.4,105000000,0.229
163,11800,11.4,105000000,0.229
163,11800,11.4,105000000,0.230
163,11800,11.4,105000000,0.230
163,11900,11.4,105000000,0.230
163,11900,11.5,106000000,0.231
164,11900,11.5,106000000,0.231
164,11900,11.5,106000000,0.231
164,11900,11.5,106000000,0.231
164,11900,11.5,106000000,0.232
164,11900,11.5,106000000,0.232
164,11900,11.6,106000000,0.232
165,11900,11.6,106000000,0.233
165,12000,11.6,106000000,0.233
165,12000,11.6,106000000,0.233
165,12000,11.6,106000000,0.234
165,12000,11.6,106000000,0.234
166,12000,11.6,106000000,0.234
166,12000,11.7,106000000,0.234
166,11900,11.7,106000000,0.235
166,11800,11.7,105000000,0.235
166,11700,11.7,104000000,0.235
166,11600,11.7,103000000,0.236
167,11600,11.7,103000000,0.236
167,11600,11.7,103000000,0.236
167,11500,11.8,103000000,0.237
167,11500,11.8,103000000,0.237
167,11600,11.8,103000000,0.237
167,11600,11.8,103000000,0.237
168,11600,11.8,103000000,0.238
168,11600,11.8,103000000,0.238
168,11600,11.8,103000000,0.238
168,11600,11.9,103000000,0.239
168,11500,11.9,103000000,0.239
169,11500,11.9,103000000,0.239
169,11500,11.9,102000000,0.240
169,11500,11.9,102000000,0.240
169,11500,11.9,102000000,0.240
169,11500,12.0,102000000,0.240
169,11500,12.0,102000000,0.241
170,11500,12.0,102000000,0.241
170,11500,12.0,102000000,0.241
170,11500,12.0,102000000,0.242
170,11400,12.0,102000000,0.242
170,11400,12.0,101000000,0.242
171,11300,12.1,101000000,0.243
171,11200,12.1,99900000,0.243
171,11200,12.1,99400000,0.243
171,11100,12.1,98900000,0.243
171,11100,12.1,98500000,0.244
171,11100,12.1,98200000,0.244
172,11000,12.1,98000000,0.244
172,11000,12.2,97800000,0.245
172,11000,12.2,97800000,0.245
172,11000,12.2,97800000,0.245
172,11000,12.2,97800000,0.246
173,11000,12.2,97900000,0.246
173,11000,12.2,98000000,0.246
173,11000,12.3,98100000,0.246
173,11000,12.3,98200000,0.247
173,11100,12.3,98300000,0.247
173,11100,12.3,98500000,0.247
174,11100,12.3,98600000,0.248
174,11100,12.3,98700000,0.248
174,11100,12.3,98900000,0.248
174,11100,12.4,99000000,0.249
174,11200,12.4,99200000,0.249
174,11200,12.4,99300000,0.249
175,11200,12.4,99400000,0.249
175,11200,12.4,99500000,0.250
175,11200,12.4,99600000,0.250
175,11200,12.4,99800000,0.250
175,11200,12.5,99900000,0.251
176,11300,12.5,100000000,0.251
176,11300,12.5,100000000,0.251
176,11300,12.5,100000000,0.251
176,11300,12.5,100000000,0.252
176,11300,12.5,100000000,0.252
176,11300,12.5,100000000,0.252
177,11300,12.6,100000000,0.253
177,11300,12.6,100000000,0.253
177,11300,12.6,100000000,0.253
177,11300,12.6,101000000,0.254
177,11300,12.6,101000000,0.254
178,11300,12.6,101000000,0.254
178,11300,12.7,101000000,0.254
178,11300,12.7,101000000,0.255
178,11300,12.7,101000000,0.255
178,11300,12.7,101000000,0.255
178,11300,12.7,101000000,0.256
179,11300,12.7,101000000,0.256
179,11300,12.7,101000000,0.256
179,11300,12.8,101000000,0.257
179,11300,12.8,101000000,0.257
179,11400,12.8,101000000,0.257
180,11300,12.8,101000000,0.257
180,11400,12.8,101000000,0.258
180,11400,12.8,101000000,0.258
180,11400,12.8,101000000,0.258
180,11400,12.9,101000000,0.259
180,11400,12.9,101000000,0.259
181,11400,12.9,101000000,0.259
181,11400,12.9,101000000,0.260
181,11400,12.9,101000000,0.260
181,11400,12.9,101000000,0.260
181,11400,13.0,102000000,0.260
181,11400,13.0,102000000,0.261
182,11400,13.0,102000000,0.261
182,11400,13.0,102000000,0.261
182,11500,13.0,102000000,0.262
182,11500,13.0,102000000,0.262
182,11500,13.0,102000000,0.262
183,11500,13.1,102000000,0.263
183,11500,13.1,102000000,0.263
183,11500,13.1,102000000,0.263
183,11500,13.1,102000000,0.263
183,11600,13.1,103000000,0.264
183,11600,13.1,103000000,0.264
184,11600,13.1,103000000,0.264
184,11600,13.2,103000000,0.265
184,11700,13.2,104000000,0.265
184,11700,13.2,104000000,0.265
184,11700,13.2,104000000,0.266
185,11700,13.2,104000000,0.266
185,11800,13.2,105000000,0.266
185,11800,13.2,105000000,0.266
185,11800,13.3,105000000,0.267
185,11900,13.3,105000000,0.267
185,11900,13.3,106000000,0.267
186,11900,13.3,106000000,0.268
186,12000,13.3,106000000,0.268
186,12000,13.3,106000000,0.268
186,12000,13.4,107000000,0.269
186,12000,13.4,107000000,0.269
187,12100,13.4,107000000,0.269
187,12100,13.4,108000000,0.269
187,12100,13.4,108000000,0.270
187,12200,13.4,108000000,0.270
187,12200,13.4,108000000,0.270
187,12200,13.5,109000000,0.271
188,12300,13.5,109000000,0.271
188,12300,13.5,109000000,0.271
188,12300,13.5,110000000,0.272
188,12400,13.5,110000000,0.272
188,12400,13.5,110000000,0.272
189,12500,13.5,111000000,0.272
189,12500,13.6,111000000,0.273
189,12500,13.6,111000000,0.273
189,12600,13.6,112000000,0.273
189,12600,13.6,112000000,0.274
189,12700,13.6,112000000,0.274
190,12700,13.6,113000000,0.274
190,12700,13.7,113000000,0.275
190,12800,13.7,113000000,0.275
190,12800,13.7,114000000,0.275
190,12800,13.7,114000000,0.275
190,12900,13.7,114000000,0.276
191,12900,13.7,115000000,0.276
191,12900,13.7,115000000,0.276
191,13000,13.8,115000000,0.277
191,13000,13.8,116000000,0.277
191,13000,13.8,116000000,0.277
192,13100,13.8,116000000,0.278
192,13100,13.8,116000000,0.278
192,13100,13.8,117000000,0.278
192,13200,13.8,117000000,0.278
192,13200,13.9,117000000,0.279
192,13200,13.9,117000000,0.279
193,13200,13.9,118000000,0.279
193,13300,13.9,118000000,0.280
193,13300,13.9,118000000,0.280
193,13300,13.9,119000000,0.280
193,13400,13.9,119000000,0.281
194,13400,14.0,119000000,0.281
194,13400,14.0,119000000,0.281
194,13500,14.0,120000000,0.281
194,13500,14.0,120000000,0.282
194,13500,14.0,120000000,0.282
194,13600,14.0,121000000,0.282
195,13600,14.1,121000000,0.283
195,13700,14.1,121000000,0.283
195,13700,14.1,122000000,0.283
195,13700,14.1,122000000,0.284
195,13800,14.1,123000000,0.284
196,13800,14.1,123000000,0.284
196,13900,14.1,123000000,0.284
196,13900,14.2,124000000,0.285
196,14000,14.2,124000000,0.285
196,14100,14.2,125000000,0.285
196,14100,14.2,125000000,0.286
197,14200,14.2,126000000,0.286
197,14200,14.2,126000000,0.286
197,14300,14.2,127000000,0.287
197,14300,14.3,127000000,0.287
197,14400,14.3,128000000,0.287
197,14500,14.3,128000000,0.287
198,14500,14.3,129000000,0.288
198,14600,14.3,130000000,0.288
198,14700,14.3,130000000,0.288
198,14700,14.4,131000000,0.289
198,14800,14.4,132000000,0.289
199,14900,14.4,132000000,0.289
199,14900,14.4,133000000,0.290
199,15000,14.4,133000000,0.290
199,15100,14.4,134000000,0.290
199,15200,14.4,135000000,0.290
199,15300,14.5,136000000,0.291
200,15300,14.5,136000000,0.291
200,15400,14.5,137000000,0.291
200,15500,14.5,138000000,0.292
200,15600,14.5,139000000,0.292
200,15700,14.5,139000000,0.292
201,15800,14.5,140000000,0.293
201,15900,14.6,141000000,0.293
201,15900,14.6,142000000,0.293
201,16000,14.6,143000000,0.293
201,16100,14.6,143000000,0.294
201,16200,14.6,144000000,0.294
202,16300,14.6,145000000,0.294
202,16400,14.6,146000000,0.295
202,16500,14.7,147000000,0.295
202,16600,14.7,147000000,0.295
202,16700,14.7,148000000,0.296
203,16800,14.7,149000000,0.296
203,16900,14.7,150000000,0.296
203,17000,14.7,151000000,0.296
203,17100,14.8,152000000,0.297
203,17100,14.8,152000000,0.297
203,17200,14.8,153000000,0.297
204,17300,14.8,154000000,0.298
204,17400,14.8,155000000,0.298
204,17500,14.8,156000000,0.298
204,17600,14.8,157000000,0.299
204,17700,14.9,157000000,0.299
204,17800,14.9,158000000,0.299
205,17900,14.9,159000000,0.299
205,18100,14.9,161000000,0.300
