Time (sec),Force (N),Position (mm),Stress (Pa),Strain (m/m)
20.6,3060,1.18,27000000,0.0242
20.6,3070,1.19,27100000,0.0242
20.6,3090,1.19,27300000,0.0243
20.6,3110,1.19,27400000,0.0243
20.6,3120,1.19,27500000,0.0243
20.7,3140,1.19,27700000,0.0244
20.7,3150,1.19,27800000,0.0244
20.7,3170,1.20,27900000,0.0244
20.7,3180,1.20,28100000,0.0245
20.7,3200,1.20,28200000,0.0245
20.8,3210,1.20,28400000,0.0245
20.8,3230,1.20,28500000,0.0246
20.8,3250,1.20,28700000,0.0246
20.8,3260,1.21,28800000,0.0246
20.8,3280,1.21,28900000,0.0247
20.9,3300,1.21,29100000,0.0247
20.9,3310,1.21,29200000,0.0247
20.9,3330,1.21,29400000,0.0248
20.9,3350,1.21,29500000,0.0248
20.9,3360,1.22,29700000,0.0248
21.0,3380,1.22,29800000,0.0249
21.0,3400,1.22,30000000,0.0249
21.0,3410,1.22,30100000,0.0249
21.0,3430,1.22,30300000,0.0250
21.0,3450,1.22,30400000,0.0250
21.1,3460,1.22,30600000,0.0250
21.1,3480,1.23,30700000,0.0251
21.1,3500,1.23,30900000,0.0251
21.1,3520,1.23,31000000,0.0251
21.1,3530,1.23,31100000,0.0252
21.2,3550,1.23,31300000,0.0252
21.2,3560,1.23,31400000,0.0252
21.2,3580,1.24,31600000,0.0253
21.2,3600,1.24,31700000,0.0253
21.2,3620,1.24,31900000,0.0253
21.3,3630,1.24,32000000,0.0254
21.3,3650,1.24,32200000,0.0254
21.3,3660,1.24,32300000,0.0254
21.3,3680,1.25,32500000,0.0255
21.3,3700,1.25,32600000,0.0255
21.4,3710,1.25,32800000,0.0255
21.4,3730,1.25,32900000,0.0256
21.4,3750,1.25,33100000,0.0256
21.4,3770,1.25,33200000,0.0256
21.4,3780,1.26,33400000,0.0257
21.5,3800,1.26,33500000,0.0257
21.5,3820,1.26,33700000,0.0257
21.5,3830,1.26,33800000,0.0258
21.5,3850,1.26,34000000,0.0258
21.5,3870,1.26,34200000,0.0258
21.6,3890,1.27,34300000,0.0259
21.6,3910,1.27,34500000,0.0259
21.6,3920,1.27,34600000,0.0259
21.6,3940,1.27,34800000,0.0260
21.6,3960,1.27,35000000,0.0260
21.7,3980,1.27,35100000,0.0260
21.7,4000,1.28,35300000,0.0261
21.7,4020,1.28,35500000,0.0261
21.7,4040,1.28,35700000,0.0261
21.8,4060,1.28,35800000,0.0262
21.8,4080,1.28,36000000,0.0262
21.8,4100,1.28,36200000,0.0262
21.8,4120,1.29,36300000,0.0263
21.8,4140,1.29,36500000,0.0263
21.9,4160,1.29,36700000,0.0263
21.9,4180,1.29,36900000,0.0264
21.9,4200,1.29,37100000,0.0264
21.9,4220,1.29,37200000,0.0264
21.9,4240,1.30,37400000,0.0265
22.0,4260,1.30,37600000,0.0265
22.0,4280,1.30,37800000,0.0265
22.0,4300,1.30,38000000,0.0266
22.0,4330,1.30,38200000,0.0266
22.0,4350,1.30,38400000,0.0266
22.1,4370,1.30,38600000,0.0267
22.1,4390,1.31,38700000,0.0267
22.1,4410,1.31,38900000,0.0267
22.1,4430,1.31,39100000,0.0268
22.1,4450,1.31,39300000,0.0268
22.2,4470,1.31,39500000,0.0268
22.2,4500,1.31,39700000,0.0269
22.2,4520,1.32,39900000,0.0269
22.2,4540,1.32,40100000,0.0269
22.2,4560,1.32,40200000,0.0270
22.3,4580,1.32,40400000,0.0270
22.3,4600,1.32,40600000,0.0270
22.3,4620,1.32,40800000,0.0271
22.3,4650,1.33,41000000,0.0271
22.3,4670,1.33,41200000,0.0271
22.4,4690,1.33,41400000,0.0272
22.4,4710,1.33,41600000,0.0272
22.4,4730,1.33,41700000,0.0272
22.4,4750,1.33,41900000,0.0273
22.4,4770,1.34,42100000,0.0273
22.5,4790,1.34,42300000,0.0273
22.5,4820,1.34,42500000,0.0274
22.5,4840,1.34,42700000,0.0274
22.5,4860,1.34,42900000,0.0274
22.5,4880,1.34,43100000,0.0275
22.6,4900,1.35,43300000,0.0275
22.6,4920,1.35,43400000,0.0275
22.6,4940,1.35,43600000,0.0276
22.6,4970,1.35,43800000,0.0276
22.6,4990,1.35,44000000,0.0276
22.7,5010,1.35,44200000,0.0277
22.7,5030,1.36,44400000,0.0277
22.7,5050,1.36,44600000,0.0277
22.7,5070,1.36,44800000,0.0278
22.7,5090,1.36,45000000,0.0278
22.8,5120,1.36,45100000,0.0278
22.8,5140,1.36,45300000,0.0279
22.8,5160,1.37,45500000,0.0279
22.8,5180,1.37,45700000,0.0279
22.8,5200,1.37,45900000,0.0280
22.9,5220,1.37,46100000,0.0280
22.9,5250,1.37,46300000,0.0280
22.9,5270,1.37,46500000,0.0281
22.9,5290,1.38,46700000,0.0281
22.9,5310,1.38,46900000,0.0281
23.0,5330,1.38,47100000,0.0282
23.0,5350,1.38,47200000,0.0282
23.0,5370,1.38,47400000,0.0282
23.0,5390,1.38,47600000,0.0283
23.0,5410,1.38,47800000,0.0283
23.1,5430,1.39,47900000,0.0283
23.1,5450,1.39,48100000,0.0284
23.1,5480,1.39,48300000,0.0284
23.1,5500,1.39,48500000,0.0284
23.1,5520,1.39,48700000,0.0285
23.2,5540,1.39,48900000,0.0285
23.2,5560,1.40,49100000,0.0285
23.2,5580,1.40,49200000,0.0286
23.2,5600,1.40,49400000,0.0286
23.2,5620,1.40,49600000,0.0286
23.3,5640,1.40,49800000,0.0287
23.3,5660,1.40,49900000,0.0287
23.3,5680,1.41,50100000,0.0287
23.3,5690,1.41,50200000,0.0288
23.3,5710,1.41,50400000,0.0288
23.4,5730,1.41,50600000,0.0288
23.4,5750,1.41,50800000,0.0289
23.4,5770,1.41,50900000,0.0289
23.4,5790,1.42,51100000,0.0289
23.4,5810,1.42,51300000,0.0290
23.5,5830,1.42,51500000,0.0290
23.5,5850,1.42,51600000,0.0290
23.5,5870,1.42,51800000,0.0291
23.5,5890,1.42,52000000,0.0291
23.5,5910,1.43,52100000,0.0291
23.6,5930,1.43,52300000,0.0292
23.6,5950,1.43,52500000,0.0292
23.6,5970,1.43,52700000,0.0292
23.6,5990,1.43,52900000,0.0293
23.6,6010,1.43,53000000,0.0293
23.7,6030,1.44,53200000,0.0293
23.7,6050,1.44,53300000,0.0294
23.7,6060,1.44,53500000,0.0294
23.7,6090,1.44,53700000,0.0294
23.7,6110,1.44,53900000,0.0295
23.8,6120,1.44,54000000,0.0295
23.8,6140,1.45,54200000,0.0295
23.8,6160,1.45,54400000,0.0296
23.8,6180,1.45,54500000,0.0296
23.8,6200,1.45,54700000,0.0296
23.9,6220,1.45,54900000,0.0297
23.9,6240,1.45,55000000,0.0297
23.9,6250,1.46,55200000,0.0297
23.9,6270,1.46,55300000,0.0298
23.9,6290,1.46,55500000,0.0298
24.0,6310,1.46,55700000,0.0298
24.0,6320,1.46,55800000,0.0299
24.0,6340,1.46,55900000,0.0299
24.0,6360,1.47,56100000,0.0299
24.0,6380,1.47,56300000,0.0300
24.1,6390,1.47,56400000,0.0300
24.1,6410,1.47,56600000,0.0300
24.1,6420,1.47,56700000,0.0301
24.1,6440,1.47,56800000,0.0301
24.1,6460,1.47,57000000,0.0301
24.2,6470,1.48,57100000,0.0302
24.2,6490,1.48,57300000,0.0302
24.2,6510,1.48,57400000,0.0302
24.2,6520,1.48,57600000,0.0303
24.2,6540,1.48,57700000,0.0303
24.3,6550,1.48,57800000,0.0303
24.3,6570,1.49,58000000,0.0304
24.3,6580,1.49,58100000,0.0304
24.3,6600,1.49,58200000,0.0304
24.3,6620,1.49,58400000,0.0305
24.4,6630,1.49,58500000,0.0305
24.4,6650,1.49,58600000,0.0305
24.4,6660,1.50,58800000,0.0306
24.4,6670,1.50,58900000,0.0306
24.4,6690,1.50,59000000,0.0306
24.5,6700,1.50,59100000,0.0307
24.5,6720,1.50,59300000,0.0307
24.5,6730,1.50,59400000,0.0307
24.5,6740,1.51,59500000,0.0308
24.5,6760,1.51,59600000,0.0308
24.6,6770,1.51,59700000,0.0308
24.6,6780,1.51,59900000,0.0309
24.6,6790,1.51,60000000,0.0309
24.6,6810,1.51,60100000,0.0309
24.6,6820,1.52,60200000,0.0310
24.7,6840,1.52,60300000,0.0310
24.7,6850,1.52,60400000,0.0310
24.7,6860,1.52,60500000,0.0311
24.7,6870,1.52,60600000,0.0311
24.7,6880,1.52,60700000,0.0311
24.8,6890,1.53,60800000,0.0312
24.8,6900,1.53,60900000,0.0312
24.8,6920,1.53,61000000,0.0312
24.8,6930,1.53,61100000,0.0313
24.8,6940,1.53,61200000,0.0313
24.9,6950,1.53,61300000,0.0313
24.9,6960,1.54,61400000,0.0314
24.9,6970,1.54,61500000,0.0314
24.9,6970,1.54,61600000,0.0314
24.9,6980,1.54,61600000,0.0315
25.0,7000,1.54,61700000,0.0315
25.0,7000,1.54,61800000,0.0315
25.0,7010,1.55,61900000,0.0316
25.0,7020,1.55,61900000,0.0316
25.0,7030,1.55,62000000,0.0316
25.1,7030,1.55,62100000,0.0317
25.1,7040,1.55,62100000,0.0317
25.1,7050,1.55,62200000,0.0318
25.1,7050,1.55,62200000,0.0318
25.1,7060,1.56,62300000,0.0318
25.2,7060,1.56,62300000,0.0318
25.2,7060,1.56,62300000,0.0319
25.2,7070,1.56,62400000,0.0319
25.2,7070,1.56,62400000,0.0320
25.2,7070,1.56,62400000,0.0320
25.3,7080,1.57,62500000,0.0320
25.3,7080,1.57,62500000,0.0321
25.3,7080,1.57,62500000,0.0321
25.3,7080,1.57,62500000,0.0321
25.3,7080,1.57,62500000,0.0322
25.4,7080,1.57,62400000,0.0322
25.4,7070,1.58,62400000,0.0322
25.4,7070,1.58,62400000,0.0323
25.4,7070,1.58,62400000,0.0323
25.4,7060,1.58,62300000,0.0323
25.5,7060,1.58,62300000,0.0324
25.5,7050,1.58,62200000,0.0324
25.5,7050,1.59,62200000,0.0324
25.5,7040,1.59,62100000,0.0325
25.5,7030,1.59,62100000,0.0325
25.6,7030,1.59,62000000,0.0325
25.6,7020,1.59,61900000,0.0326
25.6,7010,1.59,61900000,0.0326
25.6,7000,1.60,61700000,0.0326
25.6,6980,1.60,61600000,0.0327
25.7,6960,1.60,61500000,0.0327
25.7,6940,1.60,61200000,0.0327
25.7,6910,1.60,61000000,0.0328
25.7,6880,1.60,60700000,0.0328
25.7,6840,1.61,60300000,0.0328
25.8,6790,1.61,59900000,0.0329
25.8,6730,1.61,59400000,0.0329
25.8,6670,1.61,58900000,0.0329
25.8,6610,1.61,58400000,0.0330
25.8,6550,1.61,57800000,0.0330
25.9,6480,1.62,57100000,0.0330
25.9,6410,1.62,56500000,0.0331
25.9,6330,1.62,55900000,0.0331
25.9,6250,1.62,55100000,0.0331
25.9,6160,1.62,54400000,0.0332
26.0,6080,1.62,53700000,0.0332
26.0,6000,1.63,52900000,0.0332
26.0,5920,1.63,52200000,0.0333
26.0,5840,1.63,51500000,0.0333
26.0,5770,1.63,50900000,0.0333
26.1,5690,1.63,50200000,0.0334
26.1,5620,1.63,49600000,0.0334
26.1,5550,1.64,49000000,0.0334
26.1,5480,1.64,48400000,0.0335
26.1,5410,1.64,47800000,0.0335
26.2,5350,1.64,47200000,0.0335
26.2,5270,1.64,46500000,0.0336
26.2,5180,1.64,45700000,0.0336
26.2,5070,1.65,44700000,0.0336
26.2,4970,1.65,43800000,0.0337
26.3,4880,1.65,43000000,0.0337
26.3,4730,1.65,41700000,0.0338
