Time (sec),Force (N),Position (mm),Stress (Pa),Strain (m/m)
74.9,13600,5.94,121000000,0.118
75.0,13300,5.95,118000000,0.119
75.1,12500,5.96,111000000,0.119
75.2,11800,5.97,105000000,0.119
75.3,11400,5.97,102000000,0.119
75.4,11200,5.98,99700000,0.119
75.5,11100,5.99,98500000,0.119
75.6,11000,6.00,98000000,0.120
75.7,11000,6.01,97700000,0.120
75.8,11000,6.01,97600000,0.120
75.9,11000,6.02,97700000,0.120
76.0,11000,6.03,97900000,0.120
76.1,11000,6.04,98000000,0.120
76.2,11000,6.05,98300000,0.121
76.3,11100,6.06,98600000,0.121
76.4,11100,6.07,98700000,0.121
76.5,11100,6.07,99000000,0.121
76.6,11100,6.08,99200000,0.121
76.7,11200,6.09,99400000,0.121
76.8,11200,6.10,99600000,0.122
76.9,11200,6.11,99800000,0.122
77.0,11200,6.12,100000000,0.122
77.1,11200,6.12,100000000,0.122
77.2,11300,6.13,100000000,0.122
77.3,11300,6.14,100000000,0.122
77.4,11300,6.15,101000000,0.123
77.5,11300,6.16,101000000,0.123
77.6,11300,6.17,101000000,0.123
77.7,11300,6.17,101000000,0.123
77.8,11400,6.18,101000000,0.123
77.9,11400,6.19,101000000,0.123
78.0,11400,6.20,101000000,0.124
78.1,11400,6.21,102000000,0.124
78.2,11400,6.22,102000000,0.124
78.3,11400,6.22,102000000,0.124
78.4,11400,6.23,102000000,0.124
78.5,11400,6.24,102000000,0.124
78.6,11400,6.25,102000000,0.125
78.7,11400,6.26,101000000,0.125
78.8,11400,6.27,101000000,0.125
78.9,11300,6.28,101000000,0.125
79.0,11300,6.28,100000000,0.125
79.1,11200,6.29,99900000,0.125
79.2,11200,6.30,99400000,0.126
79.3,11100,6.31,99100000,0.126
79.4,11100,6.32,98600000,0.126
79.5,11000,6.33,98300000,0.126
79.6,11000,6.33,97900000,0.126
79.7,11000,6.34,97600000,0.126
79.8,10900,6.35,97400000,0.127
79.9,10900,6.36,97300000,0.127
80.0,10900,6.37,97100000,0.127
80.1,10900,6.38,97100000,0.127
80.2,10900,6.38,97100000,0.127
80.3,10900,6.39,97100000,0.127
80.4,10900,6.40,96800000,0.128
80.5,10700,6.41,95200000,0.128
80.6,10600,6.42,94300000,0.128
80.7,10500,6.43,93600000,0.128
80.8,10500,6.44,93200000,0.128
80.9,10400,6.44,92700000,0.129
81.0,10400,6.45,92300000,0.129
81.1,10300,6.46,92000000,0.129
81.2,10300,6.47,91700000,0.129
81.3,10300,6.48,91600000,0.129
81.4,10300,6.49,91500000,0.129
81.5,10300,6.49,91500000,0.130
81.6,10300,6.50,91500000,0.130
81.7,10300,6.51,91600000,0.130
81.8,10300,6.52,91700000,0.130
81.9,10300,6.53,91900000,0.130
82.0,10300,6.54,92100000,0.130
82.1,10400,6.54,92300000,0.131
82.2,10400,6.55,92500000,0.131
82.3,10400,6.56,92700000,0.131
82.4,10400,6.57,93000000,0.131
82.5,10500,6.58,93200000,0.131
82.6,10500,6.59,93500000,0.131
82.7,10500,6.59,93800000,0.132
82.8,10600,6.60,94100000,0.132
82.9,10600,6.61,94400000,0.132
83.0,10600,6.62,94600000,0.132
83.1,10700,6.63,94900000,0.132
83.2,10700,6.64,95200000,0.132
83.3,10700,6.64,95500000,0.133
83.4,10800,6.65,95800000,0.133
83.5,10800,6.66,96100000,0.133
83.6,10800,6.67,96400000,0.133
83.7,10900,6.68,96800000,0.133
83.8,10900,6.69,97000000,0.133
83.9,10900,6.69,97400000,0.134
84.0,11000,6.70,97700000,0.134
84.1,11000,6.71,98000000,0.134
84.2,11000,6.72,98300000,0.134
84.3,11100,6.73,98600000,0.134
84.4,11100,6.74,98900000,0.134
84.5,11100,6.75,99300000,0.135
84.6,11200,6.75,99600000,0.135
84.7,11200,6.76,99900000,0.135
84.8,11300,6.77,100000000,0.135
84.9,11300,6.78,101000000,0.135
85.0,11300,6.79,101000000,0.135
85.1,11400,6.80,101000000,0.136
85.2,11400,6.80,102000000,0.136
85.3,11400,6.81,102000000,0.136
85.4,11500,6.82,102000000,0.136
85.5,11500,6.83,102000000,0.136
85.6,11500,6.84,103000000,0.136
85.7,11600,6.85,103000000,0.137
85.8,11600,6.85,103000000,0.137
85.9,11600,6.86,103000000,0.137
86.0,11600,6.87,104000000,0.137
86.1,11700,6.88,104000000,0.137
86.2,11700,6.89,104000000,0.137
86.3,11700,6.90,104000000,0.138
86.4,11700,6.91,104000000,0.138
86.5,11800,6.91,105000000,0.138
86.6,11800,6.92,105000000,0.138
86.7,11800,6.93,105000000,0.138
86.8,11800,6.94,105000000,0.138
86.9,11800,6.95,106000000,0.139
87.0,11900,6.96,106000000,0.139
87.1,11900,6.96,106000000,0.139
87.2,11900,6.97,106000000,0.139
87.3,11900,6.98,106000000,0.139
87.4,12000,6.99,107000000,0.139
87.5,12000,7.00,107000000,0.140
87.6,12000,7.01,107000000,0.140
87.7,12100,7.01,107000000,0.140
87.8,12100,7.02,108000000,0.140
87.9,12100,7.03,108000000,0.140
88.1,12200,7.04,108000000,0.140
88.2,12200,7.05,109000000,0.141
88.3,12200,7.06,109000000,0.141
88.4,12300,7.06,109000000,0.141
88.5,12300,7.07,110000000,0.141
88.6,12300,7.08,110000000,0.141
88.7,12400,7.09,110000000,0.141
88.8,12400,7.10,110000000,0.142
88.9,12400,7.11,111000000,0.142
89.0,12400,7.12,111000000,0.142
89.1,12400,7.12,111000000,0.142
89.2,12400,7.13,111000000,0.142
89.3,12400,7.14,111000000,0.142
89.4,12400,7.15,111000000,0.143
89.5,12500,7.16,111000000,0.143
89.6,12500,7.17,111000000,0.143
89.7,12500,7.17,111000000,0.143
89.8,12500,7.18,112000000,0.143
89.9,12600,7.19,112000000,0.143
90.0,12600,7.20,112000000,0.144
90.1,12600,7.21,112000000,0.144
90.2,12700,7.22,113000000,0.144
90.3,12700,7.22,113000000,0.144
90.4,12700,7.23,113000000,0.144
90.5,12700,7.24,113000000,0.144
90.6,12700,7.25,113000000,0.145
90.7,12800,7.26,114000000,0.145
90.8,12800,7.27,114000000,0.145
90.9,12800,7.27,114000000,0.145
91.0,12800,7.28,114000000,0.145
91.1,12800,7.29,114000000,0.145
91.2,12800,7.30,114000000,0.146
91.3,12800,7.31,114000000,0.146
91.4,12800,7.32,114000000,0.146
91.5,12900,7.32,114000000,0.146
91.6,12900,7.33,115000000,0.146
91.7,12900,7.34,115000000,0.146
91.8,12900,7.35,115000000,0.147
91.9,12900,7.36,115000000,0.147
92.0,12900,7.37,115000000,0.147
92.1,12900,7.38,115000000,0.147
92.2,12900,7.38,115000000,0.147
92.3,12900,7.39,115000000,0.147
92.4,12900,7.40,115000000,0.148
92.5,12900,7.41,115000000,0.148
92.6,12900,7.42,115000000,0.148
92.7,12800,7.43,114000000,0.148
92.8,12800,7.43,114000000,0.148
92.9,12800,7.44,114000000,0.148
93.0,12800,7.45,114000000,0.149
93.1,12800,7.46,114000000,0.149
93.2,12800,7.47,114000000,0.149
93.3,12800,7.48,114000000,0.149
93.4,12800,7.48,114000000,0.149
93.5,12900,7.49,114000000,0.149
93.6,12900,7.50,115000000,0.150
93.7,12900,7.51,115000000,0.150
93.8,12900,7.52,115000000,0.150
93.9,12900,7.53,115000000,0.150
94.0,12900,7.53,115000000,0.150
94.1,13000,7.54,115000000,0.150
94.2,13000,7.55,115000000,0.151
94.3,13000,7.56,116000000,0.151
94.4,13000,7.57,116000000,0.151
94.5,13000,7.58,116000000,0.151
94.6,13000,7.59,116000000,0.151
94.7,13000,7.59,116000000,0.151
94.8,13000,7.60,116000000,0.152
94.9,13000,7.61,116000000,0.152
95.0,12900,7.62,115000000,0.152
95.1,12800,7.63,114000000,0.152
95.2,12700,7.64,114000000,0.152
95.3,12700,7.64,113000000,0.152
95.4,12700,7.65,113000000,0.153
95.5,12700,7.66,113000000,0.153
95.6,12700,7.67,113000000,0.153
95.7,12700,7.68,113000000,0.153
95.8,12700,7.69,113000000,0.153
95.9,12700,7.69,114000000,0.153
96.0,12800,7.70,114000000,0.154
96.1,12800,7.71,114000000,0.154
96.2,12800,7.72,114000000,0.154
96.3,12800,7.73,114000000,0.154
96.4,12900,7.74,115000000,0.154
96.5,12900,7.74,115000000,0.154
96.6,12900,7.75,115000000,0.155
96.7,12900,7.76,115000000,0.155
96.8,13000,7.77,116000000,0.155
96.9,13000,7.78,116000000,0.155
97.0,13000,7.79,116000000,0.155
97.1,13000,7.80,116000000,0.155
97.2,13100,7.80,116000000,0.156
97.3,13100,7.81,116000000,0.156
97.4,13100,7.82,117000000,0.156
97.5,13100,7.83,117000000,0.156
97.6,13100,7.84,117000000,0.156
97.7,13100,7.85,117000000,0.156
97.8,13200,7.85,117000000,0.157
97.9,13200,7.86,117000000,0.157
98.0,13200,7.87,117000000,0.157
98.1,13200,7.88,117000000,0.157
98.2,13200,7.89,117000000,0.157
98.3,13200,7.90,117000000,0.157
98.4,13200,7.90,117000000,0.158
98.5,13100,7.91,117000000,0.158
98.6,13100,7.92,117000000,0.158
98.7,13100,7.93,117000000,0.158
98.8,13100,7.94,117000000,0.158
98.9,13100,7.95,117000000,0.158
99.0,13100,7.95,117000000,0.159
99.1,13100,7.96,117000000,0.159
99.2,13100,7.97,117000000,0.159
99.3,13100,7.98,117000000,0.159
99.4,13100,7.99,117000000,0.159
99.5,13100,8.00,117000000,0.159
99.6,13100,8.01,116000000,0.160
99.7,13100,8.01,116000000,0.160
99.8,13000,8.02,116000000,0.160
99.9,13000,8.03,116000000,0.160
100,13000,8.04,116000000,0.160
100,13000,8.05,115000000,0.160
100,12900,8.06,115000000,0.161
100,12900,8.06,115000000,0.161
100,12900,8.07,115000000,0.161
101,12900,8.08,115000000,0.161
101,12900,8.09,114000000,0.161
101,12800,8.10,114000000,0.162
101,12800,8.11,114000000,0.162
101,12800,8.11,114000000,0.162
101,12800,8.12,114000000,0.162
101,12800,8.13,114000000,0.162
101,12700,8.14,113000000,0.162
101,12700,8.15,113000000,0.163
101,12700,8.16,113000000,0.163
102,12700,8.16,113000000,0.163
102,12600,8.17,113000000,0.163
102,12600,8.18,112000000,0.163
102,12600,8.19,112000000,0.163
102,12500,8.20,112000000,0.164
102,12500,8.21,111000000,0.164
102,12500,8.22,111000000,0.164
102,12400,8.22,111000000,0.164
102,12400,8.23,110000000,0.164
102,12300,8.24,110000000,0.164
103,12300,8.25,109000000,0.165
103,12200,8.26,109000000,0.165
103,12100,8.27,108000000,0.165
103,12000,8.27,107000000,0.165
103,12000,8.28,107000000,0.165
103,11900,8.29,106000000,0.165
103,11900,8.30,106000000,0.166
103,11800,8.31,105000000,0.166
103,11800,8.32,105000000,0.166
103,11800,8.32,105000000,0.166
104,11800,8.33,105000000,0.166
104,11800,8.34,105000000,0.166
104,11700,8.35,105000000,0.167
104,11700,8.36,104000000,0.167
104,11700,8.37,104000000,0.167
104,11700,8.37,104000000,0.167
104,11700,8.38,104000000,0.167
104,11600,8.39,103000000,0.167
104,11400,8.40,102000000,0.168
105,9880,8.42,88000000,0.168
