Time (sec),Force (N),Position (mm),Stress (Pa),Strain (m/m)
100,13200,7.28,119000000,0.142
100,13200,7.29,119000000,0.142
100,13300,7.30,119000000,0.142
101,13300,7.31,120000000,0.143
101,13300,7.32,120000000,0.143
101,13300,7.33,120000000,0.143
101,13300,7.34,120000000,0.143
101,13400,7.35,121000000,0.143
101,13400,7.36,121000000,0.144
101,13400,7.37,121000000,0.144
101,13500,7.38,121000000,0.144
102,13500,7.39,122000000,0.144
102,13500,7.40,122000000,0.144
102,13600,7.41,122000000,0.145
102,13600,7.42,122000000,0.145
102,13600,7.43,123000000,0.145
102,13700,7.44,123000000,0.145
102,13700,7.45,123000000,0.145
102,13700,7.47,124000000,0.146
102,13700,7.48,124000000,0.146
103,13800,7.49,124000000,0.146
103,13800,7.50,124000000,0.146
103,13800,7.51,124000000,0.146
103,13800,7.52,124000000,0.147
103,13700,7.53,124000000,0.147
103,13700,7.54,123000000,0.147
103,13700,7.55,123000000,0.147
103,13700,7.56,123000000,0.147
104,13700,7.57,123000000,0.148
104,13700,7.58,123000000,0.148
104,13600,7.59,123000000,0.148
104,13600,7.60,123000000,0.148
104,13600,7.61,122000000,0.148
104,13500,7.62,122000000,0.149
104,13400,7.63,121000000,0.149
104,13300,7.64,120000000,0.149
105,13200,7.65,119000000,0.149
105,12900,7.66,116000000,0.149
105,12300,7.67,111000000,0.150
105,11800,7.68,107000000,0.150
105,11600,7.69,105000000,0.150
105,11500,7.70,104000000,0.150
105,11500,7.71,103000000,0.150
105,11500,7.72,103000000,0.151
105,11500,7.73,103000000,0.151
106,11500,7.74,103000000,0.151
106,11500,7.75,103000000,0.151
106,11500,7.76,104000000,0.151
106,11500,7.77,104000000,0.152
106,11600,7.78,104000000,0.152
106,11600,7.79,104000000,0.152
106,11600,7.80,105000000,0.152
106,11700,7.81,105000000,0.152
107,11700,7.82,105000000,0.153
107,11700,7.83,106000000,0.153
107,11800,7.84,106000000,0.153
107,11800,7.86,106000000,0.153
107,11800,7.87,107000000,0.153
107,11900,7.88,107000000,0.154
107,11900,7.89,107000000,0.154
107,12000,7.90,108000000,0.154
108,12000,7.91,108000000,0.154
108,12000,7.92,108000000,0.154
108,12100,7.93,109000000,0.155
108,12100,7.94,109000000,0.155
108,12200,7.95,109000000,0.155
108,12200,7.96,110000000,0.155
108,12200,7.97,110000000,0.155
108,12200,7.98,110000000,0.156
108,12300,7.99,110000000,0.156
109,12200,8.00,110000000,0.156
109,12100,8.01,109000000,0.156
109,12100,8.02,109000000,0.156
109,12100,8.03,109000000,0.157
109,12100,8.04,109000000,0.157
109,12100,8.05,109000000,0.157
109,12200,8.06,110000000,0.157
109,12200,8.07,110000000,0.157
110,12300,8.08,111000000,0.158
110,12300,8.09,111000000,0.158
110,12400,8.10,112000000,0.158
110,12400,8.11,112000000,0.158
110,12500,8.12,113000000,0.158
110,12600,8.13,113000000,0.159
110,12600,8.14,114000000,0.159
110,12700,8.15,114000000,0.159
111,12700,8.16,115000000,0.159
111,12800,8.17,115000000,0.159
111,12800,8.18,116000000,0.160
111,12900,8.19,116000000,0.160
111,12900,8.20,117000000,0.160
111,13000,8.21,117000000,0.160
111,13000,8.22,117000000,0.160
111,13100,8.23,118000000,0.161
111,13100,8.24,118000000,0.161
112,13200,8.25,119000000,0.161
112,13200,8.26,119000000,0.161
112,13200,8.27,119000000,0.161
112,13200,8.29,119000000,0.162
112,13200,8.30,119000000,0.162
112,13200,8.31,119000000,0.162
112,13200,8.32,119000000,0.162
112,13200,8.33,119000000,0.162
113,13200,8.34,119000000,0.163
113,13300,8.35,119000000,0.163
113,13300,8.36,120000000,0.163
113,13300,8.37,120000000,0.163
113,13300,8.38,120000000,0.163
113,13300,8.39,120000000,0.164
113,13300,8.40,120000000,0.164
113,13400,8.41,120000000,0.164
113,13400,8.42,121000000,0.164
114,13400,8.43,121000000,0.164
114,13400,8.44,121000000,0.164
114,13500,8.45,121000000,0.165
114,13500,8.46,122000000,0.165
114,13600,8.47,122000000,0.165
114,13600,8.48,122000000,0.165
114,13600,8.49,123000000,0.165
114,13700,8.50,123000000,0.166
115,13800,8.51,124000000,0.166
115,13800,8.52,124000000,0.166
115,13900,8.53,125000000,0.166
115,13900,8.54,125000000,0.166
115,14000,8.55,126000000,0.167
115,14000,8.56,126000000,0.167
115,14100,8.57,127000000,0.167
115,14100,8.58,127000000,0.167
116,14200,8.59,128000000,0.167
116,14200,8.60,128000000,0.168
116,14200,8.61,128000000,0.168
116,14300,8.62,129000000,0.168
116,14300,8.63,129000000,0.168
116,14300,8.64,129000000,0.168
116,14400,8.65,129000000,0.169
116,14400,8.66,130000000,0.169
116,14400,8.67,130000000,0.169
117,14400,8.68,130000000,0.169
117,14400,8.70,130000000,0.169
117,14400,8.71,130000000,0.170
117,14400,8.72,129000000,0.170
117,14300,8.73,129000000,0.170
117,14300,8.74,129000000,0.170
117,14300,8.75,129000000,0.170
117,14200,8.76,128000000,0.171
118,13800,8.77,125000000,0.171
118,13400,8.78,121000000,0.171
118,13000,8.79,117000000,0.171
118,12700,8.80,115000000,0.172
118,12600,8.81,113000000,0.172
118,12500,8.82,112000000,0.172
118,12400,8.83,112000000,0.172
118,12400,8.84,112000000,0.172
119,12400,8.85,112000000,0.172
119,12400,8.86,112000000,0.173
119,12400,8.87,112000000,0.173
119,12400,8.88,112000000,0.173
119,12500,8.89,112000000,0.173
119,12500,8.90,112000000,0.173
119,12500,8.91,113000000,0.174
119,12500,8.92,113000000,0.174
119,12500,8.93,113000000,0.174
120,12600,8.94,113000000,0.174
120,12600,8.95,113000000,0.174
120,12600,8.96,114000000,0.175
120,12600,8.97,114000000,0.175
120,12700,8.98,114000000,0.175
120,12700,8.99,114000000,0.175
120,12700,9.00,115000000,0.175
120,12800,9.01,115000000,0.176
121,12800,9.02,115000000,0.176
121,12800,9.03,115000000,0.176
121,12800,9.04,116000000,0.176
121,12900,9.05,116000000,0.176
121,12900,9.06,116000000,0.177
121,12900,9.07,116000000,0.177
121,12900,9.08,117000000,0.177
121,13000,9.09,117000000,0.177
122,13000,9.10,117000000,0.177
122,13000,9.12,117000000,0.178
122,13000,9.13,117000000,0.178
122,13000,9.14,117000000,0.178
122,13000,9.15,117000000,0.178
122,13100,9.16,118000000,0.178
122,13100,9.17,118000000,0.179
122,13100,9.18,118000000,0.179
122,13100,9.19,118000000,0.179
123,13100,9.20,118000000,0.179
123,13200,9.21,119000000,0.179
123,13200,9.22,119000000,0.180
123,13200,9.23,119000000,0.180
123,13200,9.24,119000000,0.180
123,13200,9.25,119000000,0.180
123,13200,9.26,119000000,0.180
123,13200,9.27,119000000,0.181
124,13200,9.28,119000000,0.181
124,13200,9.29,119000000,0.181
124,13200,9.30,119000000,0.181
124,13200,9.31,119000000,0.181
124,13100,9.32,118000000,0.182
124,13100,9.33,118000000,0.182
124,13000,9.34,118000000,0.182
124,13000,9.35,117000000,0.182
125,12900,9.36,117000000,0.182
125,12900,9.37,116000000,0.183
125,12900,9.38,116000000,0.183
125,12800,9.39,116000000,0.183
125,12800,9.40,115000000,0.183
125,12800,9.41,115000000,0.183
125,12800,9.42,115000000,0.184
125,12800,9.43,115000000,0.184
125,12800,9.44,115000000,0.184
126,12700,9.45,115000000,0.184
126,12700,9.46,115000000,0.184
126,12700,9.47,115000000,0.185
126,12700,9.48,115000000,0.185
126,12700,9.49,115000000,0.185
126,12700,9.50,115000000,0.185
126,12700,9.51,115000000,0.185
126,12700,9.52,115000000,0.186
127,12800,9.53,115000000,0.186
127,12800,9.55,115000000,0.186
127,12800,9.56,115000000,0.186
127,12800,9.57,115000000,0.186
127,12800,9.58,115000000,0.187
127,12800,9.59,115000000,0.187
127,12800,9.60,116000000,0.187
127,12800,9.61,116000000,0.187
128,12900,9.62,116000000,0.187
128,12900,9.63,116000000,0.188
128,12900,9.64,116000000,0.188
128,12900,9.65,116000000,0.188
128,12900,9.66,116000000,0.188
128,12900,9.67,117000000,0.188
128,13000,9.68,117000000,0.189
128,13000,9.69,117000000,0.189
128,13000,9.70,117000000,0.189
129,13000,9.71,117000000,0.189
129,13000,9.72,117000000,0.189
129,13100,9.73,118000000,0.190
129,13100,9.74,118000000,0.190
129,13100,9.75,118000000,0.190
129,13100,9.76,118000000,0.190
129,13100,9.77,118000000,0.190
129,13200,9.78,119000000,0.191
130,13200,9.79,119000000,0.191
130,13200,9.80,119000000,0.191
130,13200,9.81,119000000,0.191
130,13200,9.82,119000000,0.191
130,13300,9.83,119000000,0.192
130,13300,9.84,120000000,0.192
130,13300,9.85,120000000,0.192
130,13300,9.86,120000000,0.192
131,13300,9.87,120000000,0.192
131,13400,9.88,120000000,0.193
131,13400,9.89,120000000,0.193
131,13400,9.90,121000000,0.193
131,13400,9.91,121000000,0.193
131,13400,9.92,121000000,0.193
131,13400,9.93,121000000,0.194
131,13400,9.95,121000000,0.194
131,13400,9.96,121000000,0.194
132,13500,9.97,121000000,0.194
132,13500,9.98,121000000,0.194
132,13500,9.99,122000000,0.195
132,13500,10.0,122000000,0.195
132,13500,10.0,122000000,0.195
132,13500,10.0,122000000,0.195
132,13500,10.0,122000000,0.195
132,13600,10.0,122000000,0.196
133,13600,10.0,122000000,0.196
133,13600,10.1,122000000,0.196
133,13600,10.1,122000000,0.196
133,13600,10.1,123000000,0.196
133,13600,10.1,123000000,0.197
133,13600,10.1,123000000,0.197
133,13600,10.1,123000000,0.197
133,13600,10.1,123000000,0.197
133,13600,10.1,122000000,0.197
134,13600,10.1,122000000,0.198
134,13500,10.1,122000000,0.198
134,13500,10.2,122000000,0.198
134,13500,10.2,122000000,0.198
134,13500,10.2,121000000,0.198
134,13400,10.2,121000000,0.199
134,13400,10.2,120000000,0.199
134,13000,10.2,117000000,0.199
135,12700,10.2,114000000,0.199
135,12500,10.2,113000000,0.199
135,12500,10.2,112000000,0.200
135,12400,10.3,112000000,0.200
