Time (sec),Force (N),Position (mm),Stress (Pa),Strain (%)
5.42,1230,0.545,10500000,0.546
5.42,1230,0.545,10500000,0.546
5.42,1230,0.545,10500000,0.546
5.43,1230,0.545,10500000,0.546
5.43,1230,0.545,10500000,0.546
5.43,1230,0.545,10500000,0.546
5.43,1230,0.545,10600000,0.546
5.43,1240,0.546,10600000,0.547
5.43,1240,0.546,10600000,0.547
5.43,1240,0.546,10600000,0.547
5.43,1240,0.546,10600000,0.547
5.43,1240,0.546,10600000,0.547
5.43,1240,0.546,10600000,0.547
5.44,1240,0.547,10600000,0.548
5.44,1240,0.547,10600000,0.548
5.44,1240,0.547,10600000,0.548
5.44,1240,0.547,10600000,0.548
5.44,1240,0.547,10600000,0.548
5.44,1250,0.547,10600000,0.548
5.44,1250,0.548,10600000,0.549
5.44,1250,0.548,10700000,0.549
5.44,1250,0.548,10700000,0.549
5.44,1250,0.548,10700000,0.549
5.45,1250,0.548,10700000,0.549
5.45,1250,0.548,10700000,0.549
5.45,1250,0.549,10700000,0.550
5.45,1250,0.549,10700000,0.550
5.45,1250,0.549,10700000,0.550
5.45,1250,0.549,10700000,0.550
5.45,1250,0.549,10700000,0.550
5.45,1260,0.549,10700000,0.551
5.45,1260,0.550,10700000,0.551
5.45,1260,0.550,10700000,0.551
5.46,1260,0.550,10800000,0.551
5.46,1260,0.550,10800000,0.551
5.46,1260,0.550,10800000,0.551
5.46,1260,0.551,10800000,0.552
5.46,1260,0.551,10800000,0.552
5.46,1260,0.551,10800000,0.552
5.46,1260,0.551,10800000,0.552
5.46,1270,0.551,10800000,0.552
5.46,1270,0.551,10800000,0.553
5.46,1270,0.552,10800000,0.553
5.47,1270,0.552,10800000,0.553
5.47,1270,0.552,10800000,0.553
5.47,1270,0.552,10900000,0.553
5.47,1270,0.552,10900000,0.553
5.47,1270,0.552,10900000,0.554
5.47,1270,0.553,10900000,0.554
5.47,1270,0.553,10900000,0.554
5.47,1280,0.553,10900000,0.554
5.47,1280,0.553,10900000,0.554
5.47,1280,0.553,10900000,0.554
5.48,1280,0.553,10900000,0.555
5.48,1280,0.554,10900000,0.555
5.48,1280,0.554,10900000,0.555
5.48,1280,0.554,10900000,0.555
5.48,1280,0.554,10900000,0.555
5.48,1280,0.554,11000000,0.555
5.48,1280,0.554,11000000,0.555
5.48,1280,0.555,11000000,0.556
5.48,1280,0.555,11000000,0.556
5.48,1290,0.555,11000000,0.556
5.49,1290,0.555,11000000,0.556
5.49,1290,0.555,11000000,0.556
5.49,1290,0.555,11000000,0.556
5.49,1290,0.555,11000000,0.557
5.49,1290,0.556,11000000,0.557
5.49,1290,0.556,11000000,0.557
5.49,1290,0.556,11000000,0.557
5.49,1290,0.556,11000000,0.557
5.49,1290,0.556,11000000,0.557
5.49,1290,0.556,11100000,0.558
5.50,1300,0.557,11100000,0.558
5.50,1300,0.557,11100000,0.558
5.50,1300,0.557,11100000,0.558
5.50,1300,0.557,11100000,0.558
5.50,1300,0.557,11100000,0.558
5.50,1300,0.557,11100000,0.559
5.50,1300,0.558,11100000,0.559
5.50,1300,0.558,11100000,0.559
5.50,1300,0.558,11100000,0.559
5.50,1300,0.558,11100000,0.559
5.51,1300,0.558,11100000,0.559
5.51,1300,0.558,11100000,0.559
5.51,1310,0.559,11200000,0.560
5.51,1310,0.559,11200000,0.560
5.51,1310,0.559,11200000,0.560
5.51,1310,0.559,11200000,0.560
5.51,1310,0.559,11200000,0.560
5.51,1310,0.559,11200000,0.560
5.51,1310,0.560,11200000,0.561
5.51,1310,0.560,11200000,0.561
5.52,1310,0.560,11200000,0.561
5.52,1310,0.560,11200000,0.561
5.52,1310,0.560,11200000,0.561
5.52,1320,0.560,11200000,0.561
5.52,1320,0.561,11200000,0.562
5.52,1320,0.561,11300000,0.562
5.52,1320,0.561,11300000,0.562
5.52,1320,0.561,11300000,0.562
5.52,1320,0.561,11300000,0.562
5.52,1320,0.561,11300000,0.562
5.53,1320,0.562,11300000,0.563
5.53,1320,0.562,11300000,0.563
5.53,1320,0.562,11300000,0.563
5.53,1320,0.562,11300000,0.563
5.53,1320,0.562,11300000,0.563
5.53,1330,0.562,11300000,0.563
5.53,1330,0.563,11300000,0.564
5.53,1330,0.563,11300000,0.564
5.53,1330,0.563,11400000,0.564
5.53,1330,0.563,11400000,0.564
5.54,1330,0.563,11400000,0.564
5.54,1330,0.563,11400000,0.565
5.54,1330,0.564,11400000,0.565
5.54,1330,0.564,11400000,0.565
5.54,1330,0.564,11400000,0.565
5.54,1330,0.564,11400000,0.565
5.54,1340,0.564,11400000,0.565
5.54,1340,0.564,11400000,0.566
5.54,1340,0.565,11400000,0.566
5.54,1340,0.565,11400000,0.566
5.55,1340,0.565,11500000,0.566
5.55,1340,0.565,11500000,0.566
5.55,1340,0.565,11500000,0.566
5.55,1340,0.566,11500000,0.567
5.55,1340,0.566,11500000,0.567
5.55,1350,0.566,11500000,0.567
5.55,1350,0.566,11500000,0.567
5.55,1350,0.566,11500000,0.567
5.55,1350,0.566,11500000,0.567
5.55,1350,0.566,11500000,0.568
5.56,1350,0.567,11500000,0.568
5.56,1350,0.567,11500000,0.568
5.56,1350,0.567,11500000,0.568
5.56,1350,0.567,11600000,0.568
5.56,1350,0.567,11600000,0.568
5.56,1350,0.567,11600000,0.569
5.56,1360,0.568,11600000,0.569
5.56,1360,0.568,11600000,0.569
5.56,1360,0.568,11600000,0.569
5.56,1360,0.568,11600000,0.569
5.57,1360,0.568,11600000,0.569
5.57,1360,0.568,11600000,0.569
5.57,1360,0.569,11600000,0.570
5.57,1360,0.569,11600000,0.570
5.57,1360,0.569,11600000,0.570
5.57,1360,0.569,11600000,0.570
5.57,1360,0.569,11700000,0.570
5.57,1360,0.569,11700000,0.570
5.57,1370,0.570,11700000,0.571
5.57,1370,0.570,11700000,0.571
5.58,1370,0.570,11700000,0.571
5.58,1370,0.570,11700000,0.571
5.58,1370,0.570,11700000,0.571
5.58,1370,0.570,11700000,0.571
5.58,1370,0.571,11700000,0.572
5.58,1370,0.571,11700000,0.572
5.58,1370,0.571,11700000,0.572
5.58,1370,0.571,11700000,0.572
5.58,1370,0.571,11700000,0.572
5.58,1380,0.571,11800000,0.572
5.59,1380,0.572,11800000,0.573
5.59,1380,0.572,11800000,0.573
5.59,1380,0.572,11800000,0.573
5.59,1380,0.572,11800000,0.573
5.59,1380,0.572,11800000,0.573
5.59,1380,0.572,11800000,0.573
5.59,1380,0.572,11800000,0.574
5.59,1380,0.573,11800000,0.574
5.59,1380,0.573,11800000,0.574
5.59,1380,0.573,11800000,0.574
5.60,1390,0.573,11800000,0.574
5.60,1390,0.573,11800000,0.574
5.60,1390,0.574,11900000,0.575
5.60,1390,0.574,11900000,0.575
5.60,1390,0.574,11900000,0.575
5.60,1390,0.574,11900000,0.575
5.60,1390,0.574,11900000,0.575
5.60,1390,0.574,11900000,0.575
5.60,1390,0.575,11900000,0.576
5.60,1390,0.575,11900000,0.576
5.61,1390,0.575,11900000,0.576
5.61,1400,0.575,11900000,0.576
5.61,1400,0.575,11900000,0.576
5.61,1400,0.575,11900000,0.577
5.61,1400,0.576,11900000,0.577
5.61,1400,0.576,12000000,0.577
5.61,1400,0.576,12000000,0.577
5.61,1400,0.576,12000000,0.577
5.61,1400,0.576,12000000,0.577
5.61,1400,0.576,12000000,0.578
5.62,1400,0.577,12000000,0.578
5.62,1410,0.577,12000000,0.578
5.62,1410,0.577,12000000,0.578
5.62,1410,0.577,12000000,0.578
5.62,1410,0.577,12000000,0.578
5.62,1410,0.578,12000000,0.579
5.62,1410,0.578,12000000,0.579
5.62,1410,0.578,12100000,0.579
5.62,1410,0.578,12100000,0.579
5.62,1410,0.578,12100000,0.579
5.63,1410,0.578,12100000,0.580
5.63,1410,0.579,12100000,0.580
5.63,1420,0.579,12100000,0.580
5.63,1420,0.579,12100000,0.580
5.63,1420,0.579,12100000,0.580
5.63,1420,0.579,12100000,0.580
5.63,1420,0.579,12100000,0.580
5.63,1420,0.579,12100000,0.581
5.63,1420,0.580,12100000,0.581
5.63,1420,0.580,12200000,0.581
5.64,1420,0.580,12200000,0.581
5.64,1420,0.580,12200000,0.581
5.64,1420,0.580,12200000,0.581
5.64,1430,0.580,12200000,0.582
5.64,1430,0.581,12200000,0.582
5.64,1430,0.581,12200000,0.582
5.64,1430,0.581,12200000,0.582
5.64,1430,0.581,12200000,0.582
5.64,1430,0.581,12200000,0.582
5.64,1430,0.581,12200000,0.582
5.65,1430,0.582,12200000,0.583
5.65,1430,0.582,12200000,0.583
5.65,1430,0.582,12200000,0.583
5.65,1430,0.582,12300000,0.583
5.65,1440,0.582,12300000,0.583
5.65,1440,0.582,12300000,0.583
5.65,1440,0.583,12300000,0.584
5.65,1440,0.583,12300000,0.584
5.65,1440,0.583,12300000,0.584
5.65,1440,0.583,12300000,0.584
5.66,1440,0.583,12300000,0.584
5.66,1440,0.583,12300000,0.584
5.66,1440,0.584,12300000,0.585
5.66,1440,0.584,12300000,0.585
5.66,1440,0.584,12300000,0.585
5.66,1450,0.584,12300000,0.585
5.66,1450,0.584,12400000,0.585
5.66,1450,0.584,12400000,0.586
5.66,1450,0.584,12400000,0.586
5.66,1450,0.585,12400000,0.586
5.67,1450,0.585,12400000,0.586
5.67,1450,0.585,12400000,0.586
5.67,1450,0.585,12400000,0.586
5.67,1450,0.585,12400000,0.586
5.67,1450,0.586,12400000,0.587
5.67,1450,0.586,12400000,0.587
5.67,1460,0.586,12400000,0.587
5.67,1460,0.586,12400000,0.587
5.67,1460,0.586,12500000,0.587
5.67,1460,0.586,12500000,0.587
5.68,1460,0.587,12500000,0.588
5.68,1460,0.587,12500000,0.588
5.68,1460,0.587,12500000,0.588
5.68,1460,0.587,12500000,0.588
5.68,1460,0.587,12500000,0.588
5.68,1460,0.587,12500000,0.589
5.68,1470,0.588,12500000,0.589
5.68,1470,0.588,12500000,0.589
5.68,1470,0.588,12500000,0.589
5.68,1470,0.588,12500000,0.589
5.69,1470,0.588,12600000,0.589
5.69,1470,0.588,12600000,0.590
5.69,1470,0.589,12600000,0.590
5.69,1470,0.589,12600000,0.590
5.69,1470,0.589,12600000,0.590
5.69,1470,0.589,12600000,0.590
5.69,1470,0.589,12600000,0.590
5.69,1480,0.589,12600000,0.591
5.69,1480,0.590,12600000,0.591
5.69,1480,0.590,12600000,0.591
5.70,1480,0.590,12600000,0.591
5.70,1480,0.590,12600000,0.591
5.70,1480,0.590,12600000,0.591
5.70,1480,0.591,12700000,0.592
5.70,1480,0.591,12700000,0.592
5.70,1480,0.591,12700000,0.592
5.70,1480,0.591,12700000,0.592
5.70,1490,0.591,12700000,0.592
5.70,1490,0.591,12700000,0.593
5.70,1490,0.592,12700000,0.593
5.71,1490,0.592,12700000,0.593
5.71,1490,0.592,12700000,0.593
5.71,1490,0.592,12700000,0.593
5.71,1490,0.592,12700000,0.593
5.71,1490,0.592,12800000,0.594
5.71,1490,0.593,12800000,0.594
5.71,1490,0.593,12800000,0.594
5.71,1490,0.593,12800000,0.594
5.71,1500,0.593,12800000,0.594
5.71,1500,0.593,12800000,0.594
5.72,1500,0.593,12800000,0.594
5.72,1500,0.593,12800000,0.595
5.72,1500,0.594,12800000,0.595
5.72,1500,0.594,12800000,0.595
5.72,1500,0.594,12800000,0.595
5.72,1500,0.594,12800000,0.595
5.72,1500,0.594,12800000,0.595
5.72,1500,0.594,12800000,0.596
5.72,1510,0.595,12900000,0.596
5.72,1510,0.595,12900000,0.596
5.73,1510,0.595,12900000,0.596
5.73,1510,0.595,12900000,0.596
5.73,1510,0.595,12900000,0.596
5.73,1510,0.595,12900000,0.596
5.73,1510,0.596,12900000,0.597
5.73,1510,0.596,12900000,0.597
5.73,1510,0.596,12900000,0.597
5.73,1510,0.596,12900000,0.597
5.73,1510,0.596,12900000,0.597
5.73,1510,0.596,12900000,0.597
5.74,1520,0.597,12900000,0.598
5.74,1520,0.597,13000000,0.598
5.74,1520,0.597,13000000,0.598
5.74,1520,0.597,13000000,0.598
5.74,1520,0.597,13000000,0.598
5.74,1520,0.598,13000000,0.599
5.74,1520,0.598,13000000,0.599
5.74,1520,0.598,13000000,0.599
5.74,1520,0.598,13000000,0.599
5.74,1520,0.598,13000000,0.599
5.75,1530,0.598,13000000,0.599
5.75,1530,0.598,13000000,0.600
5.75,1530,0.599,13000000,0.600
5.75,1530,0.599,13100000,0.600
5.75,1530,0.599,13100000,0.600
5.75,1530,0.599,13100000,0.600
5.75,1530,0.599,13100000,0.601
5.75,1530,0.600,13100000,0.601
5.75,1530,0.600,13100000,0.601
5.75,1530,0.600,13100000,0.601
5.76,1530,0.600,13100000,0.601
5.76,1540,0.600,13100000,0.601
5.76,1540,0.600,13100000,0.602
5.76,1540,0.601,13100000,0.602
5.76,1540,0.601,13100000,0.602
5.76,1540,0.601,13200000,0.602
5.76,1540,0.601,13200000,0.602
5.76,1540,0.601,13200000,0.602
5.76,1540,0.601,13200000,0.603
5.76,1540,0.602,13200000,0.603
5.77,1540,0.602,13200000,0.603
5.77,1540,0.602,13200000,0.603
5.77,1550,0.602,13200000,0.603
5.77,1550,0.602,13200000,0.603
5.77,1550,0.602,13200000,0.604
5.77,1550,0.602,13200000,0.604
5.77,1550,0.603,13200000,0.604
5.77,1550,0.603,13200000,0.604
5.77,1550,0.603,13300000,0.604
5.77,1550,0.603,13300000,0.604
5.78,1550,0.603,13300000,0.605
5.78,1550,0.604,13300000,0.605
5.78,1550,0.604,13300000,0.605
5.78,1560,0.604,13300000,0.605
5.78,1560,0.604,13300000,0.605
5.78,1560,0.604,13300000,0.605
5.78,1560,0.604,13300000,0.606
5.78,1560,0.605,13300000,0.606
5.78,1560,0.605,13300000,0.606
5.78,1560,0.605,13300000,0.606
5.79,1560,0.605,13400000,0.606
5.79,1560,0.605,13400000,0.606
5.79,1560,0.605,13400000,0.607
5.79,1570,0.606,13400000,0.607
5.79,1570,0.606,13400000,0.607
5.79,1570,0.606,13400000,0.607
5.79,1570,0.606,13400000,0.607
5.79,1570,0.606,13400000,0.607
5.79,1570,0.606,13400000,0.608
5.79,1570,0.607,13400000,0.608
5.80,1570,0.607,13400000,0.608
5.80,1570,0.607,13400000,0.608
5.80,1570,0.607,13400000,0.608
5.80,1570,0.607,13500000,0.608
5.80,1570,0.607,13500000,0.608
5.80,1580,0.607,13500000,0.609
5.80,1580,0.607,13500000,0.609
5.80,1580,0.608,13500000,0.609
5.80,1580,0.608,13500000,0.609
5.80,1580,0.608,13500000,0.609
5.81,1580,0.608,13500000,0.609
5.81,1580,0.608,13500000,0.610
5.81,1580,0.609,13500000,0.610
5.81,1580,0.609,13500000,0.610
5.81,1580,0.609,13500000,0.610
5.81,1580,0.609,13500000,0.610
5.81,1590,0.609,13500000,0.610
5.81,1590,0.609,13600000,0.611
5.81,1590,0.610,13600000,0.611
5.81,1590,0.610,13600000,0.611
5.82,1590,0.610,13600000,0.611
5.82,1590,0.610,13600000,0.611
5.82,1590,0.610,13600000,0.612
5.82,1590,0.611,13600000,0.612
5.82,1590,0.611,13600000,0.612
5.82,1590,0.611,13600000,0.612
5.82,1590,0.611,13600000,0.612
5.82,1600,0.611,13600000,0.612
5.82,1600,0.611,13600000,0.613
5.82,1600,0.611,13700000,0.613
5.83,1600,0.612,13700000,0.613
5.83,1600,0.612,13700000,0.613
5.83,1600,0.612,13700000,0.613
5.83,1600,0.612,13700000,0.613
5.83,1600,0.612,13700000,0.614
5.83,1600,0.612,13700000,0.614
5.83,1600,0.613,13700000,0.614
5.83,1600,0.613,13700000,0.614
5.83,1610,0.613,13700000,0.614
5.83,1610,0.613,13700000,0.614
5.84,1610,0.613,13700000,0.615
5.84,1610,0.614,13700000,0.615
5.84,1610,0.614,13800000,0.615
5.84,1610,0.614,13800000,0.615
5.84,1610,0.614,13800000,0.615
5.84,1610,0.614,13800000,0.615
5.84,1610,0.614,13800000,0.616
5.84,1610,0.615,13800000,0.616
5.84,1620,0.615,13800000,0.616
5.84,1620,0.615,13800000,0.616
5.85,1620,0.615,13800000,0.616
5.85,1620,0.615,13800000,0.616
5.85,1620,0.615,13800000,0.617
5.85,1620,0.616,13800000,0.617
5.85,1620,0.616,13900000,0.617
5.85,1620,0.616,13900000,0.617
5.85,1620,0.616,13900000,0.617
5.85,1620,0.616,13900000,0.617
5.85,1620,0.616,13900000,0.618
5.85,1630,0.616,13900000,0.618
5.86,1630,0.617,13900000,0.618
5.86,1630,0.617,13900000,0.618
5.86,1630,0.617,13900000,0.618
5.86,1630,0.617,13900000,0.618
5.86,1630,0.617,13900000,0.619
5.86,1630,0.617,13900000,0.619
5.86,1630,0.618,14000000,0.619
5.86,1630,0.618,14000000,0.619
5.86,1630,0.618,14000000,0.619
5.86,1630,0.618,14000000,0.619
5.87,1640,0.618,14000000,0.619
5.87,1640,0.618,14000000,0.620
5.87,1640,0.619,14000000,0.620
5.87,1640,0.619,14000000,0.620
5.87,1640,0.619,14000000,0.620
5.87,1640,0.619,14000000,0.620
5.87,1640,0.619,14000000,0.620
5.87,1640,0.619,14000000,0.621
5.87,1640,0.620,14000000,0.621
5.87,1640,0.620,14000000,0.621
5.88,1640,0.620,14100000,0.621
5.88,1650,0.620,14100000,0.621
5.88,1650,0.620,14100000,0.621
5.88,1650,0.620,14100000,0.622
5.88,1650,0.620,14100000,0.622
5.88,1650,0.621,14100000,0.622
5.88,1650,0.621,14100000,0.622
5.88,1650,0.621,14100000,0.622
5.88,1650,0.621,14100000,0.622
5.88,1650,0.621,14100000,0.622
5.89,1650,0.621,14100000,0.623
5.89,1650,0.621,14100000,0.623
5.89,1650,0.622,14100000,0.623
5.89,1660,0.622,14100000,0.623
5.89,1660,0.622,14200000,0.623
5.89,1660,0.622,14200000,0.623
5.89,1660,0.622,14200000,0.624
5.89,1660,0.623,14200000,0.624
5.89,1660,0.623,14200000,0.624
5.89,1660,0.623,14200000,0.624
5.90,1660,0.623,14200000,0.624
5.90,1660,0.623,14200000,0.624
5.90,1660,0.623,14200000,0.625
5.90,1660,0.624,14200000,0.625
5.90,1670,0.624,14200000,0.625
5.90,1670,0.624,14200000,0.625
5.90,1670,0.624,14200000,0.625
5.90,1670,0.624,14300000,0.626
5.90,1670,0.624,14300000,0.626
5.90,1670,0.625,14300000,0.626
5.91,1670,0.625,14300000,0.626
5.91,1670,0.625,14300000,0.626
5.91,1670,0.625,14300000,0.626
5.91,1670,0.625,14300000,0.627
5.91,1680,0.625,14300000,0.627
5.91,1680,0.626,14300000,0.627
5.91,1680,0.626,14300000,0.627
5.91,1680,0.626,14300000,0.627
5.91,1680,0.626,14300000,0.627
5.91,1680,0.626,14400000,0.628
5.92,1680,0.627,14400000,0.628
5.92,1680,0.627,14400000,0.628
5.92,1680,0.627,14400000,0.628
5.92,1680,0.627,14400000,0.628
5.92,1680,0.627,14400000,0.628
5.92,1690,0.627,14400000,0.629
5.92,1690,0.628,14400000,0.629
5.92,1690,0.628,14400000,0.629
5.92,1690,0.628,14400000,0.629
5.92,1690,0.628,14400000,0.629
5.93,1690,0.628,14400000,0.629
5.93,1690,0.628,14500000,0.630
5.93,1690,0.629,14500000,0.630
5.93,1690,0.629,14500000,0.630
5.93,1690,0.629,14500000,0.630
5.93,1690,0.629,14500000,0.630
5.93,1700,0.629,14500000,0.630
5.93,1700,0.629,14500000,0.631
5.93,1700,0.629,14500000,0.631
5.93,1700,0.630,14500000,0.631
5.94,1700,0.630,14500000,0.631
5.94,1700,0.630,14500000,0.631
5.94,1700,0.630,14500000,0.631
5.94,1700,0.630,14500000,0.632
5.94,1700,0.631,14600000,0.632
5.94,1700,0.631,14600000,0.632
5.94,1710,0.631,14600000,0.632
5.94,1710,0.631,14600000,0.632
5.94,1710,0.631,14600000,0.632
5.94,1710,0.631,14600000,0.632
5.95,1710,0.631,14600000,0.633
5.95,1710,0.632,14600000,0.633
5.95,1710,0.632,14600000,0.633
5.95,1710,0.632,14600000,0.633
5.95,1710,0.632,14600000,0.633
5.95,1710,0.632,14600000,0.633
5.95,1710,0.632,14600000,0.634
5.95,1710,0.633,14700000,0.634
5.95,1720,0.633,14700000,0.634
5.95,1720,0.633,14700000,0.634
5.96,1720,0.633,14700000,0.634
5.96,1720,0.633,14700000,0.634
5.96,1720,0.633,14700000,0.635
5.96,1720,0.634,14700000,0.635
5.96,1720,0.634,14700000,0.635
5.96,1720,0.634,14700000,0.635
5.96,1720,0.634,14700000,0.635
5.96,1720,0.634,14700000,0.635
5.96,1720,0.634,14700000,0.635
5.96,1730,0.634,14700000,0.636
5.97,1730,0.635,14700000,0.636
5.97,1730,0.635,14800000,0.636
5.97,1730,0.635,14800000,0.636
5.97,1730,0.635,14800000,0.636
5.97,1730,0.635,14800000,0.636
5.97,1730,0.635,14800000,0.637
5.97,1730,0.636,14800000,0.637
5.97,1730,0.636,14800000,0.637
5.97,1730,0.636,14800000,0.637
5.97,1730,0.636,14800000,0.637
5.98,1730,0.636,14800000,0.638
5.98,1740,0.637,14800000,0.638
5.98,1740,0.637,14800000,0.638
5.98,1740,0.637,14800000,0.638
5.98,1740,0.637,14900000,0.638
5.98,1740,0.637,14900000,0.638
5.98,1740,0.637,14900000,0.639
5.98,1740,0.638,14900000,0.639
5.98,1740,0.638,14900000,0.639
5.98,1740,0.638,14900000,0.639
5.99,1740,0.638,14900000,0.639
5.99,1740,0.638,14900000,0.639
5.99,1750,0.638,14900000,0.640
5.99,1750,0.639,14900000,0.640
5.99,1750,0.639,14900000,0.640
5.99,1750,0.639,14900000,0.640
5.99,1750,0.639,15000000,0.640
5.99,1750,0.639,15000000,0.640
5.99,1750,0.639,15000000,0.641
5.99,1750,0.640,15000000,0.641
6.00,1750,0.640,15000000,0.641
6.00,1750,0.640,15000000,0.641
6.00,1760,0.640,15000000,0.641
6.00,1760,0.640,15000000,0.641
6.00,1760,0.640,15000000,0.642
6.00,1760,0.641,15000000,0.642
6.00,1760,0.641,15000000,0.642
6.00,1760,0.641,15000000,0.642
6.00,1760,0.641,15100000,0.642
6.00,1760,0.641,15100000,0.642
6.01,1760,0.641,15100000,0.643
6.01,1760,0.642,15100000,0.643
6.01,1770,0.642,15100000,0.643
6.01,1770,0.642,15100000,0.643
6.01,1770,0.642,15100000,0.643
6.01,1770,0.642,15100000,0.643
6.01,1770,0.642,15100000,0.644
6.01,1770,0.643,15100000,0.644
6.01,1770,0.643,15100000,0.644
6.01,1770,0.643,15100000,0.644
6.02,1770,0.643,15100000,0.644
6.02,1770,0.643,15200000,0.644
6.02,1770,0.643,15200000,0.645
6.02,1770,0.644,15200000,0.645
6.02,1780,0.644,15200000,0.645
6.02,1780,0.644,15200000,0.645
6.02,1780,0.644,15200000,0.645
6.02,1780,0.644,15200000,0.645
6.02,1780,0.644,15200000,0.645
6.02,1780,0.644,15200000,0.646
6.03,1780,0.645,15200000,0.646
6.03,1780,0.645,15200000,0.646
6.03,1780,0.645,15200000,0.646
6.03,1780,0.645,15200000,0.646
6.03,1780,0.645,15200000,0.646
6.03,1790,0.645,15300000,0.647
6.03,1790,0.646,15300000,0.647
6.03,1790,0.646,15300000,0.647
6.03,1790,0.646,15300000,0.647
6.03,1790,0.646,15300000,0.647
6.04,1790,0.646,15300000,0.647
6.04,1790,0.646,15300000,0.648
6.04,1790,0.647,15300000,0.648
6.04,1790,0.647,15300000,0.648
6.04,1790,0.647,15300000,0.648
6.04,1790,0.647,15300000,0.648
6.04,1790,0.647,15300000,0.648
6.04,1790,0.647,15300000,0.649
6.04,1800,0.648,15300000,0.649
6.04,1800,0.648,15400000,0.649
6.05,1800,0.648,15400000,0.649
6.05,1800,0.648,15400000,0.649
6.05,1800,0.648,15400000,0.649
6.05,1800,0.648,15400000,0.650
6.05,1800,0.648,15400000,0.650
6.05,1800,0.649,15400000,0.650
6.05,1800,0.649,15400000,0.650
6.05,1800,0.649,15400000,0.650
6.05,1810,0.649,15400000,0.650
6.05,1810,0.649,15400000,0.651
6.06,1810,0.650,15400000,0.651
6.06,1810,0.650,15400000,0.651
6.06,1810,0.650,15500000,0.651
6.06,1810,0.650,15500000,0.651
6.06,1810,0.650,15500000,0.652
6.06,1810,0.650,15500000,0.652
6.06,1810,0.651,15500000,0.652
6.06,1810,0.651,15500000,0.652
6.06,1810,0.651,15500000,0.652
6.06,1820,0.651,15500000,0.652
6.07,1820,0.651,15500000,0.653
6.07,1820,0.652,15500000,0.653
6.07,1820,0.652,15500000,0.653
6.07,1820,0.652,15500000,0.653
6.07,1820,0.652,15600000,0.653
6.07,1820,0.652,15600000,0.653
6.07,1820,0.652,15600000,0.654
6.07,1820,0.653,15600000,0.654
6.07,1820,0.653,15600000,0.654
6.07,1830,0.653,15600000,0.654
6.08,1830,0.653,15600000,0.654
6.08,1830,0.653,15600000,0.654
6.08,1830,0.653,15600000,0.655
6.08,1830,0.654,15600000,0.655
6.08,1830,0.654,15600000,0.655
6.08,1830,0.654,15600000,0.655
6.08,1830,0.654,15700000,0.655
6.08,1830,0.654,15700000,0.655
6.08,1830,0.654,15700000,0.656
6.08,1830,0.654,15700000,0.656
6.09,1840,0.655,15700000,0.656
6.09,1840,0.655,15700000,0.656
6.09,1840,0.655,15700000,0.656
6.09,1840,0.655,15700000,0.656
6.09,1840,0.655,15700000,0.657
6.09,1840,0.655,15700000,0.657
6.09,1840,0.656,15700000,0.657
6.09,1840,0.656,15700000,0.657
6.09,1840,0.656,15700000,0.657
6.09,1840,0.656,15800000,0.657
6.10,1840,0.656,15800000,0.658
6.10,1850,0.656,15800000,0.658
6.10,1850,0.657,15800000,0.658
6.10,1850,0.657,15800000,0.658
6.10,1850,0.657,15800000,0.658
6.10,1850,0.657,15800000,0.658
6.10,1850,0.657,15800000,0.659
6.10,1850,0.657,15800000,0.659
6.10,1850,0.658,15800000,0.659
6.10,1850,0.658,15800000,0.659
6.11,1850,0.658,15800000,0.659
6.11,1850,0.658,15800000,0.659
6.11,1850,0.658,15800000,0.659
6.11,1860,0.658,15900000,0.660
6.11,1860,0.659,15900000,0.660
6.11,1860,0.659,15900000,0.660
6.11,1860,0.659,15900000,0.660
6.11,1860,0.659,15900000,0.660
6.11,1860,0.659,15900000,0.660
6.11,1860,0.659,15900000,0.661
6.12,1860,0.659,15900000,0.661
6.12,1860,0.660,15900000,0.661
6.12,1860,0.660,15900000,0.661
6.12,1860,0.660,15900000,0.661
6.12,1870,0.660,15900000,0.661
6.12,1870,0.660,15900000,0.662
6.12,1870,0.660,16000000,0.662
6.12,1870,0.661,16000000,0.662
6.12,1870,0.661,16000000,0.662
6.12,1870,0.661,16000000,0.662
6.13,1870,0.661,16000000,0.662
6.13,1870,0.661,16000000,0.663
6.13,1870,0.661,16000000,0.663
6.13,1870,0.662,16000000,0.663
6.13,1870,0.662,16000000,0.663
6.13,1880,0.662,16000000,0.663
6.13,1880,0.662,16000000,0.663
6.13,1880,0.662,16000000,0.664
6.13,1880,0.662,16000000,0.664
6.13,1880,0.663,16100000,0.664
6.14,1880,0.663,16100000,0.664
6.14,1880,0.663,16100000,0.664
6.14,1880,0.663,16100000,0.664
6.14,1880,0.663,16100000,0.665
6.14,1880,0.664,16100000,0.665
6.14,1880,0.664,16100000,0.665
6.14,1890,0.664,16100000,0.665
6.14,1890,0.664,16100000,0.665
6.14,1890,0.664,16100000,0.666
6.14,1890,0.664,16100000,0.666
6.15,1890,0.665,16100000,0.666
6.15,1890,0.665,16200000,0.666
6.15,1890,0.665,16200000,0.666
6.15,1890,0.665,16200000,0.666
6.15,1890,0.665,16200000,0.667
6.15,1890,0.665,16200000,0.667
6.15,1900,0.666,16200000,0.667
6.15,1900,0.666,16200000,0.667
6.15,1900,0.666,16200000,0.667
6.15,1900,0.666,16200000,0.667
6.16,1900,0.666,16200000,0.668
6.16,1900,0.666,16200000,0.668
